"Time"	"BTC / USD Denominated Closing Price"	"BTC / MVRV (Market Cap / Realized Market Cap)"	"BTC / 30 Day Volatility"	"BTC / 180 Day Volatility"
"2016-05-31"	530.943692811221	1.62098355	0.02569537521284986	0.02698555155536683
"2016-06-01"	537.613678842782	1.63749336	0.025190371067332035	0.026995353317405074
"2016-06-02"	538.771243191116	1.63594156	0.025147457620293422	0.026520391854840963
"2016-06-03"	570.175988252484	1.72607424	0.026658051903034878	0.026826960372112085
"2016-06-04"	574.26620163647	1.73508921	0.026635821896548992	0.026828663552314176
"2016-06-05"	575.137638047925	1.73449123	0.02641695262910059	0.026629430986810844
"2016-06-06"	585.857149035652	1.76124697	0.026447745331049214	0.02665267259277533
"2016-06-07"	578.469240677966	1.73648602	0.026680333557010744	0.026670523695121885
"2016-06-08"	583.097585330216	1.74643017	0.02667424740676235	0.025886037754288386
"2016-06-09"	577.101699707773	1.7262705	0.026091165463587192	0.02571054320113679
"2016-06-10"	579.814993571011	1.73124783	0.026096698871953757	0.025708964000995
"2016-06-11"	605.44955698422	1.80308386	0.026852600775990103	0.025861626134450946
"2016-06-12"	670.39237434249	1.97978904	0.03167409503693112	0.02670184486298619
"2016-06-13"	704.321778141438	2.05438766	0.032293107600335456	0.026868138649342208
"2016-06-14"	684.948319403857	1.99146107	0.033175285566578616	0.026962508786167533
"2016-06-15"	695.001468439509	2.00817303	0.0328237273204402	0.026961162525714233
"2016-06-16"	767.420031268264	2.18424554	0.036104805045289644	0.027906748292764273
"2016-06-17"	750.014633927528	2.12593041	0.036757047823979684	0.027766026578616182
"2016-06-18"	758.28878012858	2.14155867	0.0353259043638895	0.02775474776770337
"2016-06-19"	766.767132670952	2.15941186	0.03532226063128343	0.02775389035980696
"2016-06-20"	722.497452367037	2.03279428	0.038006591317397975	0.02812385217443332
"2016-06-21"	669.604204675628	1.88290437	0.041381983154591254	0.028657822922145314
"2016-06-22"	594.832974634716	1.68209991	0.0479272826530273	0.030032965743398463
"2016-06-23"	627.677855639977	1.77191858	0.04857440180806617	0.029563739447763266
"2016-06-24"	664.126985680889	1.86988311	0.04926461210297827	0.029832202072140206
"2016-06-25"	668.872684102864	1.87909186	0.04926979274308582	0.02983025975201863
"2016-06-26"	630.4342421391	1.7731205	0.050743380855554084	0.030138624717779793
"2016-06-27"	652.244807714787	1.83085813	0.0467174562420659	0.030212369527994186
"2016-06-28"	647.218768381064	1.81560781	0.04673164491593276	0.03021819801076688
"2016-06-29"	638.586345645821	1.79144978	0.04686805312067899	0.030232680781307034
"2016-06-30"	674.284814728229	1.88463722	0.04763782645849865	0.030481762946413565
"2016-07-01"	677.512385739334	1.89054098	0.04763340853970341	0.030468062656426806
"2016-07-02"	702.739316773817	1.95662702	0.04790838447271259	0.03057122757875067
"2016-07-03"	662.55008591467	1.84470645	0.04857313730559929	0.030912254360201747
"2016-07-04"	679.842453360608	1.89000024	0.048720160886701266	0.030956823531505858
"2016-07-05"	668.165981297487	1.85502138	0.04889607389394108	0.030645029058543213
"2016-07-06"	677.651333138515	1.87853142	0.048861059260347284	0.030641989332596292
"2016-07-07"	640.053236119229	1.77579285	0.050067890631865196	0.030947428096277523
"2016-07-08"	665.051708357685	1.8419359	0.050468864451331905	0.031063593573912442
"2016-07-09"	651.941914026885	1.80354226	0.05059525217217454	0.031107126270938857
"2016-07-10"	649.959340970193	1.79645545	0.05061166390880968	0.031079032751561663
"2016-07-11"	650.272594681473	1.79504742	0.05006133800653848	0.03102814549357601
"2016-07-12"	670.023127995324	1.84676287	0.04674261346148475	0.031090467205109412
"2016-07-13"	658.333613383986	1.81377039	0.045893985938412145	0.028781767111160123
"2016-07-14"	660.905960198714	1.81967435	0.04564788415137557	0.02853334653076322
"2016-07-15"	666.758671127995	1.83455167	0.04559142816278574	0.02850653775361074
"2016-07-16"	665.275622150789	1.82935184	0.04145467808853863	0.02850831006086055
"2016-07-17"	681.089601987142	1.86895135	0.04161899535310748	0.028506748924529948
"2016-07-18"	675.118579193454	1.8515086	0.041543125602687456	0.02745178977288323
"2016-07-19"	674.660360315605	1.8472273	0.04145205990327825	0.027361258896945274
"2016-07-20"	667.305364874343	1.82663887	0.04015010800054246	0.02680929871281159
"2016-07-21"	666.851739333723	1.82456417	0.0376825108985731	0.026798603612407355
"2016-07-22"	650.562911630625	1.7803472	0.030796291865324208	0.026707529545322368
"2016-07-23"	657.377942957335	1.79860084	0.029313973594894974	0.026609162851553365
"2016-07-24"	661.393979836353	1.80565737	0.027443705278955215	0.02660755891997824
"2016-07-25"	655.119577849211	1.78771375	0.02746024623489051	0.026619913274614666
"2016-07-26"	654.626339158387	1.78522608	0.025142853094823506	0.026421172329825816
"2016-07-27"	656.275146873174	1.78796338	0.024373743265515783	0.026420383171360924
"2016-07-28"	656.196453360608	1.78683669	0.024327801234965283	0.026415255100890624
"2016-07-29"	657.557567504383	1.78935642	0.02418689420531938	0.026303188298441235
"2016-07-30"	655.361730157803	1.78228347	0.021986693453541224	0.02629705011597347
"2016-07-31"	624.804487142022	1.7008979	0.023550764280001402	0.026569077957857824
"2016-08-01"	606.50924792519	1.6531908	0.02283898295629537	0.026653830158418577
"2016-08-02"	526.981148334307	1.44664432	0.03237209759812841	0.028416580194492176
"2016-08-03"	570.347040911748	1.56457026	0.03557383489453808	0.028971973980893417
"2016-08-04"	583.542158036236	1.59778327	0.035882547386548405	0.028936714963443265
"2016-08-05"	581.279805669199	1.59141223	0.035710732464678645	0.028940477668287307
"2016-08-06"	590.795402980713	1.61723105	0.03452056577722994	0.028939354014036862
"2016-08-07"	594.73232402104	1.62732927	0.03369850153579386	0.028938844188814147
"2016-08-08"	591.629283869083	1.6187062	0.03356169775320408	0.028930107653404126
"2016-08-09"	587.932138223261	1.6089797	0.03356622631259906	0.028933664889265926
"2016-08-10"	589.968758328463	1.61532499	0.033582315853403814	0.028924460225834628
"2016-08-11"	589.585884687317	1.61439329	0.033000039375063905	0.028898807822475336
"2016-08-12"	587.19164956166	1.60770275	0.03290379116701806	0.028751904838027947
"2016-08-13"	585.363581648159	1.60245343	0.03287200530885481	0.028718781832124535
"2016-08-14"	571.387062536528	1.56450982	0.032978370491140635	0.028756390302847774
"2016-08-15"	566.564441320865	1.55189891	0.03297903600943626	0.02873392393398031
"2016-08-16"	578.414924137931	1.58343489	0.03289867235326838	0.028753620272768746
"2016-08-17"	573.663744418469	1.5706748	0.03289686718618416	0.028760167131285902
"2016-08-18"	573.263191992987	1.56943471	0.03289677017835327	0.028552155339933966
"2016-08-19"	573.958457919345	1.57097556	0.03290125071604368	0.02854986921798412
"2016-08-20"	581.797070134424	1.58942926	0.033068452696361265	0.028562260296203137
"2016-08-21"	580.79219257744	1.5862522	0.03285032657714128	0.028386075978576893
"2016-08-22"	584.971897720631	1.5971444	0.032807201296667886	0.02838324350136504
"2016-08-23"	582.627747399182	1.5907111	0.032753027568109806	0.02838630778505985
"2016-08-24"	578.701831677382	1.58033884	0.03274145615771887	0.028367414059372643
"2016-08-25"	576.033436586791	1.5702844	0.03273529780801565	0.028371106895164557
"2016-08-26"	578.874653419053	1.57746065	0.03275540719694346	0.028372040896420477
"2016-08-27"	570.200993746347	1.55410904	0.032805440455707394	0.0283909645762393
"2016-08-28"	575.105232554062	1.56720759	0.03287287560785086	0.02837937263133868
"2016-08-29"	573.429267562829	1.56317394	0.03287346939739234	0.02832291369004423
"2016-08-30"	575.695698421976	1.56851349	0.0318650699706256	0.0283119494385692
"2016-08-31"	572.272758328463	1.55808288	0.03146387267928488	0.02823433169232392
"2016-09-01"	572.221702045587	1.55789624	0.01745926151407982	0.028154452328527542
"2016-09-02"	576.846767387493	1.57001279	0.009953172594843775	0.028138760884090914
"2016-09-03"	600.374406779661	1.63244029	0.01163416544504988	0.028236550977597814
"2016-09-04"	610.538913325541	1.65865731	0.011946128536889913	0.028253600728927526
"2016-09-05"	607.526964172998	1.64951295	0.011676361785029827	0.028258579857113695
"2016-09-06"	612.995458270017	1.66267259	0.011723061926585548	0.028258294635524994
"2016-09-07"	615.659819111631	1.6686166	0.011677527134578558	0.028255838399261563
"2016-09-08"	630.550172004676	1.70667998	0.012283986933270676	0.028242541414769697
"2016-09-09"	622.977884044418	1.68507108	0.01255944923511478	0.02826291953271859
"2016-09-10"	624.752640444185	1.68900378	0.012552011101573415	0.028259954712810162
"2016-09-11"	608.246675920514	1.64409449	0.01356962607399483	0.028342538893254263
"2016-09-12"	607.70737270602	1.64235516	0.013551391750088522	0.02834297988253586
"2016-09-13"	608.694296317943	1.64324029	0.012673098560445057	0.028342716670012525
"2016-09-14"	609.41308766803	1.64445893	0.012516665694617722	0.028278134457212726
"2016-09-15"	607.070262594974	1.63757095	0.012075766836548287	0.02828148534638962
"2016-09-16"	607.806438047925	1.63843679	0.01193207904630056	0.02827914095813626
"2016-09-17"	607.381449678551	1.63684292	0.011932086496940816	0.028278895413538764
"2016-09-18"	611.533460315605	1.64735892	0.011964283356118181	0.028271404404808336
"2016-09-19"	608.871306312098	1.63980889	0.011819455445433589	0.028275546205224204
"2016-09-20"	608.371748626534	1.63608322	0.0118120206559616	0.028263760061232285
"2016-09-21"	596.945756633548	1.60558003	0.012334848624097878	0.028305260639407106
"2016-09-22"	595.564716540035	1.60186568	0.012316454557379692	0.028307010059665925
"2016-09-23"	602.378784921099	1.61963842	0.0123809443828322	0.028281834772696985
"2016-09-24"	602.687359731151	1.62065676	0.012331129182100612	0.028275824318854833
"2016-09-25"	600.610054880187	1.61373559	0.012345974859294019	0.028243743465531105
"2016-09-26"	606.778810637055	1.62933517	0.012053321706850108	0.028241274956257105
"2016-09-27"	605.151613734658	1.62414841	0.012019340597698252	0.02824049239076546
"2016-09-28"	604.686494389246	1.62251024	0.011997261066322634	0.028241208303571845
"2016-09-29"	605.202561952075	1.62353046	0.011991206594219475	0.028239706207551837
"2016-09-30"	608.865840736412	1.63296882	0.011927882354820828	0.028241109646835714
"2016-10-01"	615.408478842782	1.64973693	0.012022654562904285	0.028247292760281727
"2016-10-02"	611.748578316774	1.63963562	0.012068756473136195	0.028251299233197896
"2016-10-03"	612.590347399182	1.64023485	0.009701126710599726	0.028250154716639334
"2016-10-04"	610.007881355932	1.63178451	0.009245193517535544	0.028253109334603007
"2016-10-05"	612.147780946815	1.63673816	0.0092188921426418	0.028245642873198477
"2016-10-06"	611.76086277031	1.63502177	0.009071612263624237	0.028246053282139964
"2016-10-07"	617.905705143191	1.65057413	0.009223848504357153	0.028249215827525914
"2016-10-08"	619.301001753361	1.65345115	0.008074882433518619	0.028249118199249655
"2016-10-09"	617.101041320865	1.6471487	0.007802323683020905	0.028246410982156637
"2016-10-10"	618.0852	1.64905635	0.007788176669038671	0.028240012014121425
"2016-10-11"	642.981387258913	1.71172286	0.009289499689389446	0.028377320669274134
"2016-10-12"	636.59793220339	1.69165254	0.009527120512540352	0.02838377190501498
"2016-10-13"	635.444095324372	1.68770306	0.009546836579351495	0.028385156028013638
"2016-10-14"	639.586090298071	1.69764855	0.009591219462400028	0.02837927558059596
"2016-10-15"	637.283759322034	1.6909697	0.009586499853540686	0.028382385119421778
"2016-10-16"	642.913042548217	1.70485941	0.009674946652897936	0.028361247925809747
"2016-10-17"	639.137536469901	1.69213973	0.00976846801972733	0.02835866148147415
"2016-10-18"	635.576508591467	1.6808924	0.009806883346976922	0.028327670531948828
"2016-10-19"	629.640708036236	1.66452177	0.009948401039729764	0.028328607992540313
"2016-10-20"	628.598901110462	1.66126571	0.009955180054426166	0.028317957552156412
"2016-10-21"	630.90620338983	1.66533193	0.009213217286737956	0.02828312227035418
"2016-10-22"	654.508630976037	1.72581278	0.011157696621433184	0.028402769182562997
"2016-10-23"	651.961956750438	1.71807394	0.011117608153402847	0.028400753711508575
"2016-10-24"	650.027167153711	1.71141678	0.011158689981457297	0.028113610737127395
"2016-10-25"	655.792505084746	1.72432365	0.011157306685218032	0.028108634566835947
"2016-10-26"	675.109869316189	1.77111563	0.012072233149097713	0.02816853677078497
"2016-10-27"	686.523327060199	1.79615707	0.0122464527294904	0.028157501170610905
"2016-10-28"	690.390654938632	1.80415758	0.012212463274651577	0.028150602451818902
"2016-10-29"	715.445469316189	1.8651885	0.013451574621587198	0.028198340998111544
"2016-10-30"	699.333410987726	1.8226058	0.014412128807709583	0.028246527275878185
"2016-10-31"	698.897727995325	1.81838639	0.014395788552969462	0.028238165304802037
"2016-11-01"	730.578480011689	1.89570499	0.016005154302505376	0.028410038550858486
"2016-11-02"	740.367055523086	1.91748494	0.016036650752380175	0.02836227725087109
"2016-11-03"	689.939206954997	1.78730294	0.02125984911615973	0.028880991478941263
"2016-11-04"	705.432016656926	1.82526343	0.021514333818246394	0.028918810855468796
"2016-11-05"	706.819325569842	1.82779984	0.0214972407967087	0.028918377353926165
"2016-11-06"	715.896879777908	1.84962453	0.021526143573888462	0.02884427448995443
"2016-11-07"	706.181216773816	1.82330887	0.021788381635198823	0.028868265404934354
"2016-11-08"	711.835846580947	1.83441017	0.02174526193991049	0.028871038670622073
"2016-11-09"	721.50150993571	1.85565551	0.021793898041476814	0.02888259025100819
"2016-11-10"	713.407615604909	1.83311387	0.020992464416656365	0.0289009134206113
"2016-11-11"	715.703310637055	1.83712016	0.020838788171248065	0.028899781018327873
"2016-11-12"	703.847551139685	1.80622068	0.021154606742189556	0.0289141958119298
"2016-11-13"	703.626435300994	1.80498214	0.021156859840905394	0.028911300395627296
"2016-11-14"	705.643584161309	1.80858594	0.02111823085025331	0.028911304229390415
"2016-11-15"	712.3471528346	1.82341234	0.02112439723741186	0.028759707706713832
"2016-11-16"	742.050117592051	1.89261677	0.02211468213076308	0.02889414774402877
"2016-11-17"	735.318080537697	1.87204522	0.02218203804476278	0.028907864009491184
"2016-11-18"	749.57872729398	1.90458043	0.022163228691061156	0.028922289125861346
"2016-11-19"	751.213819403858	1.90689799	0.02212970383490388	0.028919624314792197
"2016-11-20"	730.350813617767	1.85356329	0.022988907972467894	0.029012256923701872
"2016-11-21"	736.506983927528	1.86694042	0.022203963952621083	0.029008954663248876
"2016-11-22"	747.997677966102	1.89259128	0.022250079500807034	0.029021282437851396
"2016-11-23"	741.240317942724	1.86965336	0.022349191322145634	0.02891702463680795
"2016-11-24"	737.35497597896	1.85483303	0.022400310925996217	0.02759621185032139
"2016-11-25"	739.685200175336	1.85929274	0.021891976568236528	0.027589574111759677
"2016-11-26"	734.652925891292	1.84525241	0.021805695816597498	0.027588257183145594
"2016-11-27"	727.741115838691	1.82681448	0.02189903774232629	0.027596645807598193
"2016-11-28"	730.082483752192	1.83082068	0.020948115912603427	0.02758515162943945
"2016-11-29"	731.646435710111	1.83343351	0.020474792541837795	0.02758515064004951
"2016-11-30"	742.20445131502	1.85741761	0.020602736791579524	0.02729293958903304
"2016-12-01"	753.674910111046	1.88258493	0.019179512990929515	0.027309284107678845
"2016-12-02"	772.302382729398	1.92399804	0.01952854345733432	0.027362594573471396
"2016-12-03"	766.110468147283	1.89395129	0.014193224063130882	0.02734285692587951
"2016-12-04"	766.380139099942	1.89327742	0.013753516331551384	0.027322341291046156
"2016-12-05"	752.670726241964	1.85781173	0.014269326899673179	0.027357066187646616
"2016-12-06"	759.117325774401	1.87197007	0.014180883016646705	0.027347917818099636
"2016-12-07"	764.987650087668	1.88398255	0.013903276346808218	0.027350789089795127
"2016-12-08"	767.659224634717	1.88724567	0.013868277887270629	0.027171911874127146
"2016-12-09"	771.902321098773	1.89591358	0.013726447381045642	0.02610774891458207
"2016-12-10"	775.474561309176	1.90150182	0.013490860458043975	0.02585430817333982
"2016-12-11"	770.496150496786	1.8880226	0.013594921702583897	0.025771853031438568
"2016-12-12"	778.506599064874	1.90486371	0.013170486160345855	0.025761023201265453
"2016-12-13"	778.930694564582	1.90337593	0.01316315476514948	0.024680706927557472
"2016-12-14"	776.963961484512	1.89626794	0.01320731084687488	0.02462114728053914
"2016-12-15"	776.176781998831	1.89136263	0.013174861509490056	0.024608046449727743
"2016-12-16"	782.230215897136	1.90373524	0.011107672949028747	0.024600954428723263
"2016-12-17"	789.60293220339	1.91920336	0.01099617327910275	0.024201418459813894
"2016-12-18"	790.632966526008	1.91892195	0.010526874548289404	0.023512019208563575
"2016-12-19"	790.279031677382	1.91635095	0.010534340755104413	0.021744968827090507
"2016-12-20"	799.777520748101	1.93543766	0.009056240891809607	0.02140528362085367
"2016-12-21"	828.4836792519	1.99546268	0.010771576451686889	0.0211574561678663
"2016-12-22"	858.50143395675	2.05790608	0.012063908462421391	0.021307639417355067
"2016-12-23"	915.562438340152	2.17751843	0.016001086342728874	0.021335245646754448
"2016-12-24"	891.155272063121	2.11635351	0.017037621268723987	0.021309785753915355
"2016-12-25"	896.003279310345	2.12388831	0.01702814244348868	0.02129968937004071
"2016-12-26"	903.201246639392	2.13574409	0.016845488075400997	0.021273934398219396
"2016-12-27"	925.950810461719	2.18144466	0.016863356069654507	0.020978927044861654
"2016-12-28"	979.960973991818	2.2923126	0.01902476146143584	0.021373750334872012
"2016-12-29"	973.462559438925	2.26582772	0.01921383479977575	0.021226164612058458
"2016-12-30"	961.182658153127	2.23030531	0.019609950483389108	0.02076235429151404
"2016-12-31"	968.970597019287	2.2443903	0.019568939404120963	0.020691292074627287
"2017-01-01"	997.257357977791	2.30193946	0.01970784799348601	0.020736402656491505
"2017-01-02"	1017.07788609001	2.33524167	0.019553531329584074	0.02075842626862919
"2017-01-03"	1032.60905318527	2.35770988	0.019502855828391934	0.020298025828460853
"2017-01-04"	1134.49644535359	2.55770131	0.024148217929336385	0.021249112554358178
"2017-01-05"	1000.49812893045	2.23704042	0.035089746566719954	0.023253559780434304
"2017-01-06"	892.463955639977	2.00164999	0.04171091512009887	0.02482324006687234
"2017-01-07"	903.453283635301	2.0252978	0.04172956983489165	0.024835317697022383
"2017-01-08"	912.484997077732	2.04304794	0.04173772888603031	0.024753580482128296
"2017-01-09"	903.508666803039	2.02053011	0.04183311499945375	0.02472661322291823
"2017-01-10"	906.498947399182	2.02492109	0.041778263200717265	0.024726364972600213
"2017-01-11"	788.314655990649	1.76845775	0.04944515989450877	0.026873853238035133
"2017-01-12"	807.109833547633	1.81077416	0.04962546293997014	0.026925622927121248
"2017-01-13"	826.746927410871	1.85366729	0.049793684004064566	0.026928195318928722
"2017-01-14"	820.045157276447	1.83889611	0.04982588550991758	0.026926875047975248
"2017-01-15"	824.547065166569	1.84823542	0.04981822105973912	0.02692853532206677
"2017-01-16"	830.838035067212	1.86155157	0.04980988403571645	0.02691757088827361
"2017-01-17"	906.026828112215	2.0228738	0.05216723104589067	0.02765968890510421
"2017-01-18"	881.259815371128	1.96641888	0.05249369644055696	0.027676524762095693
"2017-01-19"	902.263869959088	2.01003826	0.052599764152385466	0.027716963437084675
"2017-01-20"	895.174516189363	1.99263298	0.05230508102562694	0.02772434221696367
"2017-01-21"	924.46825949737	2.05421871	0.052234897485819096	0.027804422006710773
"2017-01-22"	922.467077381648	2.04635127	0.05091256830321729	0.02780537919252546
"2017-01-23"	919.115744126242	2.03609568	0.050659049535786635	0.027808409429665115
"2017-01-24"	887.743193804792	1.96451725	0.05106773762157694	0.027941586008248538
"2017-01-25"	895.690033255406	1.97868447	0.05107311744121729	0.027946773952622878
"2017-01-26"	916.6674685564	2.02100235	0.05104477911863325	0.027989706238898036
"2017-01-27"	920.454463471654	2.02710253	0.049909276531495884	0.027741983627568436
"2017-01-28"	922.774948568089	2.03067894	0.04990843727174269	0.027638947914353004
"2017-01-29"	915.63202314436	2.00928142	0.04987940009643285	0.025492648602069002
"2017-01-30"	920.313260783168	2.01726706	0.04986245146742981	0.024848555926963018
"2017-01-31"	968.499105669199	2.11732767	0.0504934374861992	0.025064258956872604
"2017-02-01"	987.532590414962	2.1532295	0.05049037562937795	0.025089792312838092
"2017-02-02"	1007.7043659848	2.19051199	0.05055463538280128	0.025103334730537722
"2017-02-03"	1015.30203945061	2.19895326	0.047317007688283105	0.025104129683536466
"2017-02-04"	1033.78597299825	2.23392412	0.041452253674525284	0.025121573354529733
"2017-02-05"	1014.56787574518	2.18915215	0.03553197961995068	0.025164839663280786
"2017-02-06"	1023.3174811806	2.20253705	0.03551000659114842	0.025168229272323765
"2017-02-07"	1053.62445902981	2.25911131	0.03579087895492695	0.025241804872539544
"2017-02-08"	1052.36764535359	2.25075614	0.03570301602716271	0.02523807208727303
"2017-02-09"	982.751939450614	2.10032332	0.03814564009674955	0.025793563086905738
"2017-02-10"	996.650153126827	2.12395089	0.027079194891116622	0.02572688864457681
"2017-02-11"	1011.37532220923	2.15345527	0.02694922211526506	0.025726588404843237
"2017-02-12"	1006.29646487434	2.14002159	0.026857307257243702	0.025700391573534084
"2017-02-13"	999.953184979545	2.12270941	0.026825087579938685	0.02569605407600484
"2017-02-14"	1012.2134635301	2.14502476	0.026843259871883268	0.025703395448743446
"2017-02-15"	1013.90384050263	2.14664641	0.026859271950306584	0.02570322483563843
"2017-02-16"	1036.80686475745	2.19057597	0.022461042052784652	0.025731364394065214
"2017-02-17"	1058.66992033898	2.22822443	0.02180028452180647	0.02576223777357273
"2017-02-18"	1060.66880488019	2.22851853	0.021560152508286797	0.025760853644084498
"2017-02-19"	1058.78640035067	2.22135058	0.021458976422313755	0.025757839037559613
"2017-02-20"	1088.68842922268	2.27876692	0.021287026692488074	0.025811307195071496
"2017-02-21"	1128.85529316189	2.35331243	0.02195703512267277	0.025918780094868407
"2017-02-22"	1129.70179064874	2.3431243	0.021900103962198405	0.025919581260622562
"2017-02-23"	1188.86178550555	2.45151251	0.021879898478807537	0.026119449433588793
"2017-02-24"	1185.48889158387	2.42731203	0.02200004732206984	0.026122349331130446
"2017-02-25"	1151.60473687902	2.35507801	0.02291284449837232	0.026233136251563142
"2017-02-26"	1181.71086586791	2.41199874	0.023140082777507176	0.026284026921124793
"2017-02-27"	1194.15245014611	2.42985611	0.02311677170369967	0.026277786875640783
"2017-02-28"	1188.39994073641	2.41245373	0.02305110462253331	0.02628436836244446
"2017-03-01"	1228.45965061368	2.48115883	0.02346566405558626	0.02637210738018827
"2017-03-02"	1262.93146738749	2.53571034	0.022408052041739634	0.02629469689415848
"2017-03-03"	1289.36319111631	2.57132568	0.0224296370953828	0.026306874069980182
"2017-03-04"	1268.94066440678	2.52422599	0.02276972096981736	0.026340970183123875
"2017-03-05"	1276.27368293396	2.53213829	0.022772416466753244	0.026338745849439807
"2017-03-06"	1282.25465663355	2.53275359	0.022692207734596986	0.0263387767838163
"2017-03-07"	1234.47646206897	2.43376828	0.023698171756112368	0.026481975894303695
"2017-03-08"	1152.13938924606	2.27006537	0.0274123761289099	0.027006883324546455
"2017-03-09"	1193.45552659264	2.34691879	0.027625687694055216	0.027110746853751044
"2017-03-10"	1098.53014903565	2.16260738	0.03187044615227827	0.027776223413040403
"2017-03-11"	1176.822921391	2.31121876	0.03134367981547453	0.028200764559982872
"2017-03-12"	1231.74835663355	2.41252703	0.03214269383244433	0.0283730223780445
"2017-03-13"	1239.39629631794	2.41079093	0.03211076014660267	0.028372780825990297
"2017-03-14"	1246.53656487434	2.41809563	0.032034253496204736	0.02836706619414242
"2017-03-15"	1258.65138147282	2.43048179	0.031935462060669564	0.028369434090324372
"2017-03-16"	1178.02075037989	2.27079494	0.03464528083845568	0.028846758556409235
"2017-03-17"	1072.08253816482	2.07020764	0.03910589740194276	0.02975436106951388
"2017-03-18"	962.569056165985	1.86260387	0.04369971203365977	0.0308763740327403
"2017-03-19"	1020.22025353594	1.97134108	0.04490092915778802	0.03115227152667872
"2017-03-20"	1037.7563458796	2.00477708	0.04502233955677079	0.031126882134719865
"2017-03-21"	1111.81826358854	2.1395375	0.04678217210271576	0.03150869253394309
"2017-03-22"	1037.30257013442	1.99485875	0.048247657395276124	0.03196697384568009
"2017-03-23"	1028.17285628288	1.97800188	0.047727594726077384	0.03197867037311548
"2017-03-24"	935.063496201052	1.8009221	0.05057218468040755	0.03279756688347385
"2017-03-25"	968.543329281122	1.86294639	0.05003193767428723	0.0328832105703156
"2017-03-26"	962.95805458796	1.85054884	0.050026728378212405	0.032886801919437735
"2017-03-27"	1042.91919777908	1.99869446	0.0522635538267723	0.033385070537563795
"2017-03-28"	1045.16293161894	1.9993941	0.05198690452784923	0.03338473857706646
"2017-03-29"	1039.68861578025	1.98727297	0.051914195747252256	0.03338967210770946
"2017-03-30"	1037.98766142607	1.98163667	0.0519170169636272	0.03338639904056139
"2017-03-31"	1081.74353109293	2.0572416	0.05214134256824515	0.03350186069837964
"2017-04-01"	1089.52477182934	2.06862352	0.05184208889310725	0.0335029120557976
"2017-04-02"	1105.56295575687	2.09581972	0.05174995625738441	0.033509014870557366
"2017-04-03"	1144.6647710111	2.16252803	0.052210160921757155	0.03359092909880925
"2017-04-04"	1141.92191870251	2.15325451	0.052181836939465084	0.0335923947435732
"2017-04-05"	1135.81164377557	2.13735782	0.052158409327879	0.03359523030085303
"2017-04-06"	1194.59645938048	2.23959041	0.05267111185079124	0.033777840933712173
"2017-04-07"	1191.73145108124	2.22647362	0.05108888445329016	0.03377657111951589
"2017-04-08"	1184.41772033898	2.21001181	0.05069341656294656	0.03378415310023299
"2017-04-09"	1213.63413980129	2.2586269	0.04839511586531112	0.03371317041896308
"2017-04-10"	1211.64987621274	2.24975256	0.04678865074848243	0.03370023137141835
"2017-04-11"	1229.78493290473	2.27711178	0.04610867827775781	0.0337082425002655
"2017-04-12"	1216.11436785506	2.24625621	0.04613661802748252	0.033725696709523
"2017-04-13"	1172.5583396844	2.16504122	0.04657716038880142	0.033853494560287224
"2017-04-14"	1174.33323354763	2.16522828	0.04653021577218751	0.03385134786804593
"2017-04-15"	1175.56218901227	2.1659084	0.04493860517995454	0.033844721958877735
"2017-04-16"	1173.6913798948	2.16125164	0.04127888531306676	0.03384011506576353
"2017-04-17"	1191.90120146113	2.18766073	0.03561864192275555	0.03383819195438818
"2017-04-18"	1202.13145803624	2.20166725	0.03429402751490253	0.03383797571130597
"2017-04-19"	1209.56090888369	2.21134437	0.034224875916832515	0.03383851319677184
"2017-04-20"	1235.80307451783	2.25276621	0.03221008142081632	0.03377413586609724
"2017-04-21"	1247.33607025132	2.26940479	0.029125271309907785	0.033772232732970156
"2017-04-22"	1243.55039257744	2.26016436	0.029041481650076247	0.03377230661656915
"2017-04-23"	1250.00148322618	2.26874872	0.02187097775190227	0.03377024518400199
"2017-04-24"	1257.23944225599	2.27570599	0.021341133646224877	0.03371678757807184
"2017-04-25"	1279.86471741672	2.3093693	0.021223901880133934	0.0337192445230154
"2017-04-26"	1296.48545745178	2.33216845	0.01659427373879987	0.03372621976074661
"2017-04-27"	1345.8899556692	2.4099622	0.017446372592759003	0.0337357926419197
"2017-04-28"	1347.98515552309	2.40107994	0.01730600757207185	0.03367856754899887
"2017-04-29"	1357.71525341905	2.41223986	0.017199662745651104	0.03367807112318848
"2017-04-30"	1381.9563722969	2.44637619	0.016179079976567923	0.0335567931933569
"2017-05-01"	1436.9414880187	2.52560356	0.01712850918775824	0.03365316615258852
"2017-05-02"	1463.81906846873	2.55708418	0.01718585857482006	0.03320754602067159
"2017-05-03"	1519.40894447691	2.6373993	0.01731967425469106	0.03327216202729665
"2017-05-04"	1539.8300515488	2.64748386	0.01718661583938473	0.03327859154286682
"2017-05-05"	1529.85044301578	2.61101197	0.017222798776715297	0.033282287042260925
"2017-05-06"	1573.28550961426	2.6710611	0.01583188518094911	0.03330208077532248
"2017-05-07"	1526.26777171245	2.58516798	0.01729109133285182	0.03340173171595503
"2017-05-08"	1685.08649631794	2.82026827	0.023729076331949477	0.03413398770491121
"2017-05-09"	1719.22801355932	2.8500152	0.023663021687923808	0.03413187941136648
"2017-05-10"	1782.499	2.92992045	0.02393746297478857	0.03421100824399552
