Time,BTC / USD Denominated Closing Price,BTC / MVRV (Market Cap / Realized Market Cap),BTC / 30 Day Volatility,BTC / 180 Day Volatility
22/03/2016,416.5816538,1.34807127,0.015097972,0.032676159
23/03/2016,417.3782995,1.35020487,0.015111172,0.032675957
24/03/2016,413.5602399,1.33729801,0.01326904,0.032684583
25/03/2016,416.3732438,1.34555077,0.013210255,0.032678842
26/03/2016,416.8230967,1.34628144,0.013213026,0.032623639
27/03/2016,425.4549598,1.37287033,0.013344797,0.032631667
28/03/2016,422.9174468,1.36375683,0.013366961,0.032636106
29/03/2016,415.8638288,1.3408893,0.013680689,0.032669421
30/03/2016,412.7776978,1.3308193,0.01352865,0.032677308
31/03/2016,415.9568112,1.34039332,0.013517524,0.032677417
01/04/2016,417.2006603,1.3439179,0.012915031,0.032676059
02/04/2016,419.7630567,1.35165651,0.012864333,0.032676116
03/04/2016,420.0735789,1.35223224,0.011785184,0.032637044
04/04/2016,419.5407279,1.35014818,0.01059607,0.032616532
05/04/2016,422.5013644,1.35890201,0.010306652,0.032614871
06/04/2016,421.9071912,1.35566372,0.009456752,0.032615917
07/04/2016,421.46722,1.35117853,0.00941468,0.032616484
08/04/2016,418.6434605,1.34214463,0.009505918,0.032619722
09/04/2016,418.7586354,1.34233375,0.009363496,0.032606358
10/04/2016,421.9544885,1.35084023,0.009363911,0.032589699
11/04/2016,423.273044,1.35449753,0.00835485,0.032584581
12/04/2016,427.4276646,1.36654458,0.008493225,0.032587764
13/04/2016,424.8725181,1.35807492,0.00849958,0.032525536
14/04/2016,425.856595,1.36084658,0.00850405,0.032438514
15/04/2016,430.7244188,1.37555561,0.008699779,0.032344403
16/04/2016,432.216313,1.37971516,0.008696475,0.032344417
17/04/2016,429.3399687,1.37038391,0.007525932,0.032311867
18/04/2016,429.6569337,1.37101446,0.007525058,0.032297657
19/04/2016,437.5687262,1.39507656,0.008059559,0.032266719
20/04/2016,442.6616533,1.41003606,0.008221711,0.032266763
21/04/2016,452.1647028,1.43844551,0.008748046,0.032276902
22/04/2016,448.1344213,1.42445756,0.009004329,0.032285203
23/04/2016,453.914723,1.44126699,0.008926153,0.032294362
24/04/2016,463.3828714,1.46984701,0.009465676,0.032255367
25/04/2016,465.3160067,1.47288881,0.009454486,0.032191628
26/04/2016,469.6087645,1.48393742,0.00897347,0.032109986
27/04/2016,445.7411131,1.40953828,0.013458906,0.032222841
28/04/2016,451.0600618,1.4252343,0.013108339,0.032042835
29/04/2016,457.0099652,1.44285983,0.013096296,0.031860949
30/04/2016,449.9004845,1.42025882,0.013520267,0.031021559
01/05/2016,455.0107312,1.43481218,0.013612913,0.03022559
02/05/2016,444.9330612,1.40306525,0.01435511,0.030263908
03/05/2016,451.6288504,1.42352585,0.014546872,0.030009885
04/05/2016,448.3679676,1.41279571,0.014639701,0.029926717
05/05/2016,449.3360725,1.41534562,0.014611418,0.02981425
06/05/2016,461.6938624,1.45231269,0.015291553,0.029741413
07/05/2016,461.3618425,1.45028008,0.01528871,0.029702726
08/05/2016,461.3788723,1.44965118,0.015189753,0.028308485
09/05/2016,463.4622317,1.45525025,0.015180912,0.027471568
10/05/2016,451.0796683,1.41626148,0.016138784,0.026785839
11/05/2016,453.8963053,1.42414735,0.01615467,0.026787463
12/05/2016,455.6072559,1.42876187,0.016096411,0.026766512
13/05/2016,457.2419027,1.43336991,0.016024542,0.026581653
14/05/2016,458.1195248,1.43505829,0.016024819,0.026470223
15/05/2016,460.8577206,1.44303466,0.015951141,0.02645593
16/05/2016,455.2240773,1.42545539,0.016168094,0.02647625
17/05/2016,453.545777,1.41546718,0.016123721,0.02638106
18/05/2016,454.4861841,1.41776705,0.01612245,0.026356861
19/05/2016,437.7241871,1.36583656,0.017342865,0.02650897
20/05/2016,442.3967992,1.37946798,0.017321805,0.026509897
21/05/2016,444.0782072,1.38433791,0.016870377,0.026508709
22/05/2016,440.5586688,1.37324466,0.016854344,0.026505316
23/05/2016,444.2050573,1.38378129,0.016749464,0.02643839
24/05/2016,445.6744549,1.38792754,0.016279337,0.025783662
25/05/2016,450.5495272,1.40185071,0.016402751,0.025788132
26/05/2016,454.4337224,1.41287581,0.016390191,0.02578539
27/05/2016,471.8201173,1.46115986,0.014864398,0.025751917
28/05/2016,530.9105979,1.63473944,0.025872415,0.027162608
29/05/2016,527.5497124,1.61944736,0.025917281,0.026986446
30/05/2016,533.493149,1.63256643,0.025648699,0.0269817
31/05/2016,530.9436928,1.62098355,0.025695375,0.026985552
01/06/2016,537.6136788,1.63749336,0.025190371,0.026995353
02/06/2016,538.7712432,1.63594156,0.025147458,0.026520392
03/06/2016,570.1759883,1.72607424,0.026658052,0.02682696
04/06/2016,574.2662016,1.73508921,0.026635822,0.026828664
05/06/2016,575.137638,1.73449123,0.026416953,0.026629431
06/06/2016,585.857149,1.76124697,0.026447745,0.026652673
07/06/2016,578.4692407,1.73648602,0.026680334,0.026670524
08/06/2016,583.0975853,1.74643017,0.026674247,0.025886038
09/06/2016,577.1016997,1.7262705,0.026091165,0.025710543
10/06/2016,579.8149936,1.73124783,0.026096699,0.025708964
11/06/2016,605.449557,1.80308386,0.026852601,0.025861626
12/06/2016,670.3923743,1.97978904,0.031674095,0.026701845
13/06/2016,704.3217781,2.05438766,0.032293108,0.026868139
14/06/2016,684.9483194,1.99146107,0.033175286,0.026962509
15/06/2016,695.0014684,2.00817303,0.032823727,0.026961163
16/06/2016,767.4200313,2.18424554,0.036104805,0.027906748
17/06/2016,750.0146339,2.12593041,0.036757048,0.027766027
18/06/2016,758.2887801,2.14155867,0.035325904,0.027754748
19/06/2016,766.7671327,2.15941186,0.035322261,0.02775389
20/06/2016,722.4974524,2.03279428,0.038006591,0.028123852
21/06/2016,669.6042047,1.88290437,0.041381983,0.028657823
22/06/2016,594.8329746,1.68209991,0.047927283,0.030032966
23/06/2016,627.6778556,1.77191858,0.048574402,0.029563739
24/06/2016,664.1269857,1.86988311,0.049264612,0.029832202
25/06/2016,668.8726841,1.87909186,0.049269793,0.02983026
26/06/2016,630.4342421,1.7731205,0.050743381,0.030138625
27/06/2016,652.2448077,1.83085813,0.046717456,0.03021237
28/06/2016,647.2187684,1.81560781,0.046731645,0.030218198
29/06/2016,638.5863456,1.79144978,0.046868053,0.030232681
30/06/2016,674.2848147,1.88463722,0.047637826,0.030481763
01/07/2016,677.5123857,1.89054098,0.047633409,0.030468063
02/07/2016,702.7393168,1.95662702,0.047908384,0.030571228
03/07/2016,662.5500859,1.84470645,0.048573137,0.030912254
04/07/2016,679.8424534,1.89000024,0.048720161,0.030956824
05/07/2016,668.1659813,1.85502138,0.048896074,0.030645029
06/07/2016,677.6513331,1.87853142,0.048861059,0.030641989
07/07/2016,640.0532361,1.77579285,0.050067891,0.030947428
08/07/2016,665.0517084,1.8419359,0.050468864,0.031063594
09/07/2016,651.941914,1.80354226,0.050595252,0.031107126
10/07/2016,649.959341,1.79645545,0.050611664,0.031079033
11/07/2016,650.2725947,1.79504742,0.050061338,0.031028145
12/07/2016,670.023128,1.84676287,0.046742613,0.031090467
13/07/2016,658.3336134,1.81377039,0.045893986,0.028781767
14/07/2016,660.9059602,1.81967435,0.045647884,0.028533347
15/07/2016,666.7586711,1.83455167,0.045591428,0.028506538
16/07/2016,665.2756222,1.82935184,0.041454678,0.02850831
17/07/2016,681.089602,1.86895135,0.041618995,0.028506749
18/07/2016,675.1185792,1.8515086,0.041543126,0.02745179
19/07/2016,674.6603603,1.8472273,0.04145206,0.027361259
20/07/2016,667.3053649,1.82663887,0.040150108,0.026809299
21/07/2016,666.8517393,1.82456417,0.037682511,0.026798604
22/07/2016,650.5629116,1.7803472,0.030796292,0.02670753
23/07/2016,657.377943,1.79860084,0.029313974,0.026609163
24/07/2016,661.3939798,1.80565737,0.027443705,0.026607559
25/07/2016,655.1195778,1.78771375,0.027460246,0.026619913
26/07/2016,654.6263392,1.78522608,0.025142853,0.026421172
27/07/2016,656.2751469,1.78796338,0.024373743,0.026420383
28/07/2016,656.1964534,1.78683669,0.024327801,0.026415255
29/07/2016,657.5575675,1.78935642,0.024186894,0.026303188
30/07/2016,655.3617302,1.78228347,0.021986693,0.02629705
31/07/2016,624.8044871,1.7008979,0.023550764,0.026569078
01/08/2016,606.5092479,1.6531908,0.022838983,0.02665383
02/08/2016,526.9811483,1.44664432,0.032372098,0.02841658
03/08/2016,570.3470409,1.56457026,0.035573835,0.028971974
04/08/2016,583.542158,1.59778327,0.035882547,0.028936715
05/08/2016,581.2798057,1.59141223,0.035710732,0.028940478
06/08/2016,590.795403,1.61723105,0.034520566,0.028939354
07/08/2016,594.732324,1.62732927,0.033698502,0.028938844
08/08/2016,591.6292839,1.6187062,0.033561698,0.028930108
09/08/2016,587.9321382,1.6089797,0.033566226,0.028933665
10/08/2016,589.9687583,1.61532499,0.033582316,0.02892446
11/08/2016,589.5858847,1.61439329,0.033000039,0.028898808
12/08/2016,587.1916496,1.60770275,0.032903791,0.028751905
13/08/2016,585.3635816,1.60245343,0.032872005,0.028718782
14/08/2016,571.3870625,1.56450982,0.03297837,0.02875639
15/08/2016,566.5644413,1.55189891,0.032979036,0.028733924
16/08/2016,578.4149241,1.58343489,0.032898672,0.02875362
17/08/2016,573.6637444,1.5706748,0.032896867,0.028760167
18/08/2016,573.263192,1.56943471,0.03289677,0.028552155
19/08/2016,573.9584579,1.57097556,0.032901251,0.028549869
20/08/2016,581.7970701,1.58942926,0.033068453,0.02856226
21/08/2016,580.7921926,1.5862522,0.032850327,0.028386076
22/08/2016,584.9718977,1.5971444,0.032807201,0.028383244
23/08/2016,582.6277474,1.5907111,0.032753028,0.028386308
24/08/2016,578.7018317,1.58033884,0.032741456,0.028367414
25/08/2016,576.0334366,1.5702844,0.032735298,0.028371107
26/08/2016,578.8746534,1.57746065,0.032755407,0.028372041
27/08/2016,570.2009937,1.55410904,0.03280544,0.028390965
28/08/2016,575.1052326,1.56720759,0.032872876,0.028379373
29/08/2016,573.4292676,1.56317394,0.032873469,0.028322914
30/08/2016,575.6956984,1.56851349,0.03186507,0.028311949
31/08/2016,572.2727583,1.55808288,0.031463873,0.028234332
01/09/2016,572.221702,1.55789624,0.017459262,0.028154452
02/09/2016,576.8467674,1.57001279,0.009953173,0.028138761
03/09/2016,600.3744068,1.63244029,0.011634165,0.028236551
04/09/2016,610.5389133,1.65865731,0.011946129,0.028253601
05/09/2016,607.5269642,1.64951295,0.011676362,0.02825858
06/09/2016,612.9954583,1.66267259,0.011723062,0.028258295
07/09/2016,615.6598191,1.6686166,0.011677527,0.028255838
08/09/2016,630.550172,1.70667998,0.012283987,0.028242541
09/09/2016,622.977884,1.68507108,0.012559449,0.02826292
10/09/2016,624.7526404,1.68900378,0.012552011,0.028259955
11/09/2016,608.2466759,1.64409449,0.013569626,0.028342539
12/09/2016,607.7073727,1.64235516,0.013551392,0.02834298
13/09/2016,608.6942963,1.64324029,0.012673099,0.028342717
14/09/2016,609.4130877,1.64445893,0.012516666,0.028278134
15/09/2016,607.0702626,1.63757095,0.012075767,0.028281485
16/09/2016,607.806438,1.63843679,0.011932079,0.028279141
17/09/2016,607.3814497,1.63684292,0.011932086,0.028278895
18/09/2016,611.5334603,1.64735892,0.011964283,0.028271404
19/09/2016,608.8713063,1.63980889,0.011819455,0.028275546
20/09/2016,608.3717486,1.63608322,0.011812021,0.02826376
21/09/2016,596.9457566,1.60558003,0.012334849,0.028305261
22/09/2016,595.5647165,1.60186568,0.012316455,0.02830701
23/09/2016,602.3787849,1.61963842,0.012380944,0.028281835
24/09/2016,602.6873597,1.62065676,0.012331129,0.028275824
25/09/2016,600.6100549,1.61373559,0.012345975,0.028243743
26/09/2016,606.7788106,1.62933517,0.012053322,0.028241275
27/09/2016,605.1516137,1.62414841,0.012019341,0.028240492
28/09/2016,604.6864944,1.62251024,0.011997261,0.028241208
29/09/2016,605.202562,1.62353046,0.011991207,0.028239706
30/09/2016,608.8658407,1.63296882,0.011927882,0.02824111
01/10/2016,615.4084788,1.64973693,0.012022655,0.028247293
02/10/2016,611.7485783,1.63963562,0.012068756,0.028251299
03/10/2016,612.5903474,1.64023485,0.009701127,0.028250155
04/10/2016,610.0078814,1.63178451,0.009245194,0.028253109
05/10/2016,612.1477809,1.63673816,0.009218892,0.028245643
06/10/2016,611.7608628,1.63502177,0.009071612,0.028246053
07/10/2016,617.9057051,1.65057413,0.009223849,0.028249216
08/10/2016,619.3010018,1.65345115,0.008074882,0.028249118
09/10/2016,617.1010413,1.6471487,0.007802324,0.028246411
10/10/2016,618.0852,1.64905635,0.007788177,0.028240012
11/10/2016,642.9813873,1.71172286,0.0092895,0.028377321
12/10/2016,636.5979322,1.69165254,0.009527121,0.028383772
13/10/2016,635.4440953,1.68770306,0.009546837,0.028385156
14/10/2016,639.5860903,1.69764855,0.009591219,0.028379276
15/10/2016,637.2837593,1.6909697,0.0095865,0.028382385
16/10/2016,642.9130425,1.70485941,0.009674947,0.028361248
17/10/2016,639.1375365,1.69213973,0.009768468,0.028358661
18/10/2016,635.5765086,1.6808924,0.009806883,0.028327671
19/10/2016,629.640708,1.66452177,0.009948401,0.028328608
20/10/2016,628.5989011,1.66126571,0.00995518,0.028317958
21/10/2016,630.9062034,1.66533193,0.009213217,0.028283122
22/10/2016,654.508631,1.72581278,0.011157697,0.028402769
23/10/2016,651.9619568,1.71807394,0.011117608,0.028400754
24/10/2016,650.0271672,1.71141678,0.01115869,0.028113611
25/10/2016,655.7925051,1.72432365,0.011157307,0.028108635
26/10/2016,675.1098693,1.77111563,0.012072233,0.028168537
27/10/2016,686.5233271,1.79615707,0.012246453,0.028157501
28/10/2016,690.3906549,1.80415758,0.012212463,0.028150602
29/10/2016,715.4454693,1.8651885,0.013451575,0.028198341
30/10/2016,699.333411,1.8226058,0.014412129,0.028246527
31/10/2016,698.897728,1.81838639,0.014395789,0.028238165
01/11/2016,730.57848,1.89570499,0.016005154,0.028410039
02/11/2016,740.3670555,1.91748494,0.016036651,0.028362277
03/11/2016,689.939207,1.78730294,0.021259849,0.028880991
04/11/2016,705.4320167,1.82526343,0.021514334,0.028918811
05/11/2016,706.8193256,1.82779984,0.021497241,0.028918377
06/11/2016,715.8968798,1.84962453,0.021526144,0.028844274
07/11/2016,706.1812168,1.82330887,0.021788382,0.028868265
08/11/2016,711.8358466,1.83441017,0.021745262,0.028871039
09/11/2016,721.5015099,1.85565551,0.021793898,0.02888259
10/11/2016,713.4076156,1.83311387,0.020992464,0.028900913
11/11/2016,715.7033106,1.83712016,0.020838788,0.028899781
12/11/2016,703.8475511,1.80622068,0.021154607,0.028914196
13/11/2016,703.6264353,1.80498214,0.02115686,0.0289113
14/11/2016,705.6435842,1.80858594,0.021118231,0.028911304
15/11/2016,712.3471528,1.82341234,0.021124397,0.028759708
16/11/2016,742.0501176,1.89261677,0.022114682,0.028894148
17/11/2016,735.3180805,1.87204522,0.022182038,0.028907864
18/11/2016,749.5787273,1.90458043,0.022163229,0.028922289
19/11/2016,751.2138194,1.90689799,0.022129704,0.028919624
20/11/2016,730.3508136,1.85356329,0.022988908,0.029012257
21/11/2016,736.5069839,1.86694042,0.022203964,0.029008955
22/11/2016,747.997678,1.89259128,0.02225008,0.029021282
23/11/2016,741.2403179,1.86965336,0.022349191,0.028917025
24/11/2016,737.354976,1.85483303,0.022400311,0.027596212
25/11/2016,739.6852002,1.85929274,0.021891977,0.027589574
26/11/2016,734.6529259,1.84525241,0.021805696,0.027588257
27/11/2016,727.7411158,1.82681448,0.021899038,0.027596646
28/11/2016,730.0824838,1.83082068,0.020948116,0.027585152
29/11/2016,731.6464357,1.83343351,0.020474793,0.027585151
30/11/2016,742.2044513,1.85741761,0.020602737,0.02729294
01/12/2016,753.6749101,1.88258493,0.019179513,0.027309284
02/12/2016,772.3023827,1.92399804,0.019528543,0.027362595
03/12/2016,766.1104681,1.89395129,0.014193224,0.027342857
04/12/2016,766.3801391,1.89327742,0.013753516,0.027322341
05/12/2016,752.6707262,1.85781173,0.014269327,0.027357066
06/12/2016,759.1173258,1.87197007,0.014180883,0.027347918
07/12/2016,764.9876501,1.88398255,0.013903276,0.027350789
08/12/2016,767.6592246,1.88724567,0.013868278,0.027171912
09/12/2016,771.9023211,1.89591358,0.013726447,0.026107749
10/12/2016,775.4745613,1.90150182,0.01349086,0.025854308
11/12/2016,770.4961505,1.8880226,0.013594922,0.025771853
12/12/2016,778.5065991,1.90486371,0.013170486,0.025761023
13/12/2016,778.9306946,1.90337593,0.013163155,0.024680707
14/12/2016,776.9639615,1.89626794,0.013207311,0.024621147
15/12/2016,776.176782,1.89136263,0.013174862,0.024608046
16/12/2016,782.2302159,1.90373524,0.011107673,0.024600954
17/12/2016,789.6029322,1.91920336,0.010996173,0.024201418
18/12/2016,790.6329665,1.91892195,0.010526875,0.023512019
19/12/2016,790.2790317,1.91635095,0.010534341,0.021744969
20/12/2016,799.7775207,1.93543766,0.009056241,0.021405284
21/12/2016,828.4836793,1.99546268,0.010771576,0.021157456
22/12/2016,858.501434,2.05790608,0.012063908,0.021307639
23/12/2016,915.5624383,2.17751843,0.016001086,0.021335246
24/12/2016,891.1552721,2.11635351,0.017037621,0.021309786
25/12/2016,896.0032793,2.12388831,0.017028142,0.021299689
26/12/2016,903.2012466,2.13574409,0.016845488,0.021273934
27/12/2016,925.9508105,2.18144466,0.016863356,0.020978927
28/12/2016,979.960974,2.2923126,0.019024761,0.02137375
29/12/2016,973.4625594,2.26582772,0.019213835,0.021226165
30/12/2016,961.1826582,2.23030531,0.01960995,0.020762354
31/12/2016,968.970597,2.2443903,0.019568939,0.020691292
01/01/2017,997.257358,2.30193946,0.019707848,0.020736403
02/01/2017,1017.077886,2.33524167,0.019553531,0.020758426
03/01/2017,1032.609053,2.35770988,0.019502856,0.020298026
04/01/2017,1134.496445,2.55770131,0.024148218,0.021249113
05/01/2017,1000.498129,2.23704042,0.035089747,0.02325356
06/01/2017,892.4639556,2.00164999,0.041710915,0.02482324
07/01/2017,903.4532836,2.0252978,0.04172957,0.024835318
08/01/2017,912.4849971,2.04304794,0.041737729,0.02475358
09/01/2017,903.5086668,2.02053011,0.041833115,0.024726613
10/01/2017,906.4989474,2.02492109,0.041778263,0.024726365
11/01/2017,788.314656,1.76845775,0.04944516,0.026873853
12/01/2017,807.1098335,1.81077416,0.049625463,0.026925623
13/01/2017,826.7469274,1.85366729,0.049793684,0.026928195
14/01/2017,820.0451573,1.83889611,0.049825886,0.026926875
15/01/2017,824.5470652,1.84823542,0.049818221,0.026928535
16/01/2017,830.8380351,1.86155157,0.049809884,0.026917571
17/01/2017,906.0268281,2.0228738,0.052167231,0.027659689
18/01/2017,881.2598154,1.96641888,0.052493696,0.027676525
19/01/2017,902.26387,2.01003826,0.052599764,0.027716963
20/01/2017,895.1745162,1.99263298,0.052305081,0.027724342
21/01/2017,924.4682595,2.05421871,0.052234897,0.027804422
22/01/2017,922.4670774,2.04635127,0.050912568,0.027805379
23/01/2017,919.1157441,2.03609568,0.05065905,0.027808409
24/01/2017,887.7431938,1.96451725,0.051067738,0.027941586
25/01/2017,895.6900333,1.97868447,0.051073117,0.027946774
26/01/2017,916.6674686,2.02100235,0.051044779,0.027989706
27/01/2017,920.4544635,2.02710253,0.049909277,0.027741984
28/01/2017,922.7749486,2.03067894,0.049908437,0.027638948
29/01/2017,915.6320231,2.00928142,0.0498794,0.025492649
30/01/2017,920.3132608,2.01726706,0.049862451,0.024848556
31/01/2017,968.4991057,2.11732767,0.050493437,0.025064259
01/02/2017,987.5325904,2.1532295,0.050490376,0.025089792
02/02/2017,1007.704366,2.19051199,0.050554635,0.025103335
03/02/2017,1015.302039,2.19895326,0.047317008,0.02510413
04/02/2017,1033.785973,2.23392412,0.041452254,0.025121573
05/02/2017,1014.567876,2.18915215,0.03553198,0.02516484
06/02/2017,1023.317481,2.20253705,0.035510007,0.025168229
07/02/2017,1053.624459,2.25911131,0.035790879,0.025241805
08/02/2017,1052.367645,2.25075614,0.035703016,0.025238072
09/02/2017,982.7519395,2.10032332,0.03814564,0.025793563
10/02/2017,996.6501531,2.12395089,0.027079195,0.025726889
11/02/2017,1011.375322,2.15345527,0.026949222,0.025726588
12/02/2017,1006.296465,2.14002159,0.026857307,0.025700392
13/02/2017,999.953185,2.12270941,0.026825088,0.025696054
14/02/2017,1012.213464,2.14502476,0.02684326,0.025703395
15/02/2017,1013.903841,2.14664641,0.026859272,0.025703225
16/02/2017,1036.806865,2.19057597,0.022461042,0.025731364
17/02/2017,1058.66992,2.22822443,0.021800285,0.025762238
18/02/2017,1060.668805,2.22851853,0.021560153,0.025760854
19/02/2017,1058.7864,2.22135058,0.021458976,0.025757839
20/02/2017,1088.688429,2.27876692,0.021287027,0.025811307
21/02/2017,1128.855293,2.35331243,0.021957035,0.02591878
22/02/2017,1129.701791,2.3431243,0.021900104,0.025919581
23/02/2017,1188.861786,2.45151251,0.021879898,0.026119449
24/02/2017,1185.488892,2.42731203,0.022000047,0.026122349
25/02/2017,1151.604737,2.35507801,0.022912844,0.026233136
26/02/2017,1181.710866,2.41199874,0.023140083,0.026284027
27/02/2017,1194.15245,2.42985611,0.023116772,0.026277787
28/02/2017,1188.399941,2.41245373,0.023051105,0.026284368
01/03/2017,1228.459651,2.48115883,0.023465664,0.026372107
02/03/2017,1262.931467,2.53571034,0.022408052,0.026294697
03/03/2017,1289.363191,2.57132568,0.022429637,0.026306874
04/03/2017,1268.940664,2.52422599,0.022769721,0.02634097
05/03/2017,1276.273683,2.53213829,0.022772416,0.026338746
06/03/2017,1282.254657,2.53275359,0.022692208,0.026338777
07/03/2017,1234.476462,2.43376828,0.023698172,0.026481976
08/03/2017,1152.139389,2.27006537,0.027412376,0.027006883
09/03/2017,1193.455527,2.34691879,0.027625688,0.027110747
10/03/2017,1098.530149,2.16260738,0.031870446,0.027776223
11/03/2017,1176.822921,2.31121876,0.03134368,0.028200765
12/03/2017,1231.748357,2.41252703,0.032142694,0.028373022
13/03/2017,1239.396296,2.41079093,0.03211076,0.028372781
14/03/2017,1246.536565,2.41809563,0.032034253,0.028367066
15/03/2017,1258.651381,2.43048179,0.031935462,0.028369434
16/03/2017,1178.02075,2.27079494,0.034645281,0.028846759
17/03/2017,1072.082538,2.07020764,0.039105897,0.029754361
18/03/2017,962.5690562,1.86260387,0.043699712,0.030876374
19/03/2017,1020.220254,1.97134108,0.044900929,0.031152272
20/03/2017,1037.756346,2.00477708,0.04502234,0.031126882
21/03/2017,1111.818264,2.1395375,0.046782172,0.031508693
22/03/2017,1037.30257,1.99485875,0.048247657,0.031966974
23/03/2017,1028.172856,1.97800188,0.047727595,0.03197867
24/03/2017,935.0634962,1.8009221,0.050572185,0.032797567
25/03/2017,968.5433293,1.86294639,0.050031938,0.032883211
26/03/2017,962.9580546,1.85054884,0.050026728,0.032886802
27/03/2017,1042.919198,1.99869446,0.052263554,0.033385071
28/03/2017,1045.162932,1.9993941,0.051986905,0.033384739
29/03/2017,1039.688616,1.98727297,0.051914196,0.033389672
30/03/2017,1037.987661,1.98163667,0.051917017,0.033386399
31/03/2017,1081.743531,2.0572416,0.052141343,0.033501861
01/04/2017,1089.524772,2.06862352,0.051842089,0.033502912
02/04/2017,1105.562956,2.09581972,0.051749956,0.033509015
03/04/2017,1144.664771,2.16252803,0.052210161,0.033590929
04/04/2017,1141.921919,2.15325451,0.052181837,0.033592395
05/04/2017,1135.811644,2.13735782,0.052158409,0.03359523
06/04/2017,1194.596459,2.23959041,0.052671112,0.033777841
07/04/2017,1191.731451,2.22647362,0.051088884,0.033776571
08/04/2017,1184.41772,2.21001181,0.050693417,0.033784153
09/04/2017,1213.63414,2.2586269,0.048395116,0.03371317
10/04/2017,1211.649876,2.24975256,0.046788651,0.033700231
11/04/2017,1229.784933,2.27711178,0.046108678,0.033708243
12/04/2017,1216.114368,2.24625621,0.046136618,0.033725697
13/04/2017,1172.55834,2.16504122,0.04657716,0.033853495
14/04/2017,1174.333234,2.16522828,0.046530216,0.033851348
15/04/2017,1175.562189,2.1659084,0.044938605,0.033844722
16/04/2017,1173.69138,2.16125164,0.041278885,0.033840115
17/04/2017,1191.901201,2.18766073,0.035618642,0.033838192
18/04/2017,1202.131458,2.20166725,0.034294028,0.033837976
19/04/2017,1209.560909,2.21134437,0.034224876,0.033838513
20/04/2017,1235.803075,2.25276621,0.032210081,0.033774136
21/04/2017,1247.33607,2.26940479,0.029125271,0.033772233
22/04/2017,1243.550393,2.26016436,0.029041482,0.033772307
23/04/2017,1250.001483,2.26874872,0.021870978,0.033770245
24/04/2017,1257.239442,2.27570599,0.021341134,0.033716788
25/04/2017,1279.864717,2.3093693,0.021223902,0.033719245
26/04/2017,1296.485457,2.33216845,0.016594274,0.03372622
27/04/2017,1345.889956,2.4099622,0.017446373,0.033735793
28/04/2017,1347.985156,2.40107994,0.017306008,0.033678568
29/04/2017,1357.715253,2.41223986,0.017199663,0.033678071
30/04/2017,1381.956372,2.44637619,0.01617908,0.033556793
01/05/2017,1436.941488,2.52560356,0.017128509,0.033653166
02/05/2017,1463.819068,2.55708418,0.017185859,0.033207546
03/05/2017,1519.408944,2.6373993,0.017319674,0.033272162
04/05/2017,1539.830052,2.64748386,0.017186616,0.033278592
05/05/2017,1529.850443,2.61101197,0.017222799,0.033282287
06/05/2017,1573.28551,2.6710611,0.015831885,0.033302081
07/05/2017,1526.267772,2.58516798,0.017291091,0.033401732
08/05/2017,1685.086496,2.82026827,0.023729076,0.034133988
09/05/2017,1719.228014,2.8500152,0.023663022,0.034131879
10/05/2017,1782.499,2.92992045,0.023937463,0.034211008
11/05/2017,1835.487548,2.98180004,0.024123229,0.034219252
12/05/2017,1704.661641,2.75847679,0.028625433,0.034723402
13/05/2017,1779.840257,2.86505128,0.02772474,0.034839782
14/05/2017,1794.593551,2.87984317,0.027647988,0.034839066
15/05/2017,1736.882846,2.77569902,0.02885815,0.034849046
16/05/2017,1757.026949,2.7951762,0.028728311,0.034837219
17/05/2017,1808.746065,2.85141326,0.028867329,0.034867454
18/05/2017,1894.247265,2.96696988,0.029438864,0.035002347
19/05/2017,1967.545548,3.05210147,0.029675428,0.034997893
20/05/2017,2048.117678,3.14988555,0.029983425,0.035092361
21/05/2017,2045.222493,3.12275546,0.030139653,0.0350886
22/05/2017,2078.9435,3.12461059,0.029913612,0.035080422
23/05/2017,2257.288364,3.32739524,0.032086316,0.035531426
24/05/2017,2415.007227,3.49513899,0.033126566,0.035823305
25/05/2017,2319.601379,3.29706174,0.035011263,0.035979846
26/05/2017,2279.418584,3.20703848,0.035651694,0.036004536
27/05/2017,2044.3005,2.87538901,0.042386607,0.037013941
28/05/2017,2225.700867,3.1100624,0.044244415,0.037481657
29/05/2017,2284.715797,3.1715195,0.04423923,0.037506422
30/05/2017,2167.264478,2.99605054,0.046053887,0.037756956
31/05/2017,2299.43261,3.14282004,0.046561367,0.037940959
01/06/2017,2399.887632,3.24185226,0.046822069,0.038024303
02/06/2017,2479.423894,3.32189022,0.046758295,0.038071872
03/06/2017,2549.551952,3.38499502,0.04680176,0.038060208
04/06/2017,2524.993834,3.33016911,0.046859881,0.03807972
05/06/2017,2685.318917,3.49837338,0.047534667,0.038298791
06/06/2017,2871.341677,3.68734337,0.047455281,0.038557989
07/06/2017,2706.760009,3.45563714,0.047276887,0.038873759
08/06/2017,2802.563547,3.54000799,0.04739891,0.03892854
09/06/2017,2804.872267,3.50908106,0.047327372,0.038918149
10/06/2017,2916.32786,3.60375711,0.047460098,0.038989568
11/06/2017,2974.214559,3.64019441,0.044357036,0.038996986
12/06/2017,2665.43327,3.22800548,0.049862705,0.039955007
13/06/2017,2707.137824,3.24114582,0.049854195,0.039955843
14/06/2017,2443.824451,2.919798,0.053571533,0.040777329
